"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"PR","2","PREE30A","2016","<a href=""JavaScript: newWindow = report305b('PREE30A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE30A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO BLANCO ESTUARY","ESTUARY",".051187","SQUARE MILES","BAY/ESTUARY","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER14A1","2016","<a href=""JavaScript: newWindow = report305b('PRER14A1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14A1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE LOIZA","RIVER","31","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREC15","2016","<a href=""JavaScript: newWindow = report305b('PREC15'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC15'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Cangrejos to Punta Vacía Talega","COASTAL","6.23","MILES","COASTAL","Punta Cangrejos to Punta Vacía Talega","-","-","-","Y","Y","Y","-"
"PR","2","PREN0011","2016","<a href=""JavaScript: newWindow = report305b('PREN0011'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREN0011'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAGUNA AGUAS PRIETAS","LAGOON",".2","SQUARE MILES","BAY/ESTUARY","; HUC: ","-","-","-","Y","Y","Y","-"
"PR","2","PREC20","2016","<a href=""JavaScript: newWindow = report305b('PREC20'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC20'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Barrancas to Punta Medio Mundo","COASTAL","5.33","MILES","COASTAL","Punta Barrancas to Punta Medio Mundo","-","-","-","Y","Y","Y","-"
"PR","2","PREQ14D","2016","<a href=""JavaScript: newWindow = report305b('PREQ14D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREQ14D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA MARACUTO","STREAM","22.9","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREQ30B","2016","<a href=""JavaScript: newWindow = report305b('PREQ30B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREQ30B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA PEÑA POBRE","STREAM","13.4","MILES","STREAM/CREEK/RIVER","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER15A","2016","<a href=""JavaScript: newWindow = report305b('PRER15A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER15A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HERRERA","RIVER","17","MILES","STREAM/CREEK/RIVER","LOIZA - RIO GRANDE; HUC: 2101000503","-","-","-","Y","Y","Y","-"
"PR","2","PRNR7B2","2016","<a href=""JavaScript: newWindow = report305b('PRNR7B2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR7B2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO TANAMA","RIVER","43.5","MILES","STREAM/CREEK/RIVER","ARECIBO; HUC: 2101000204","-","-","-","Y","Y","Y","-"
"PR","2","PREC28C","2016","<a href=""JavaScript: newWindow = report305b('PREC28C'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC28C'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Guayanés to Punta Quebrada Honda","COASTAL","4.68","MILES","COASTAL","Punta Guayanés to Punta Quebrada Honda","-","-","-","Y","Y","Y","-"
"PR","2","PREC29","2016","<a href=""JavaScript: newWindow = report305b('PREC29'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC29'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Yeguas to Punta Tuna","COASTAL","4.35","MILES","COASTAL","Punta Yeguas to Punta Tuna","-","-","-","Y","Y","Y","-"
"PR","2","PRER19A1","2016","<a href=""JavaScript: newWindow = report305b('PRER19A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO SABANA","RIVER","18","MILES","STREAM/CREEK/RIVER","LUQUILLO; HUC: 2101000503","-","-","-","Y","Y","Y","-"
"PR","2","PRER22A","2016","<a href=""JavaScript: newWindow = report305b('PRER22A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER22A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO FAJARDO","RIVER","59","MILES","STREAM/CREEK/RIVER","FAJARDO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRNR7C2","2016","<a href=""JavaScript: newWindow = report305b('PRNR7C2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR7C2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO LIMON","RIVER","40.7","MILES","STREAM/CREEK/RIVER","ARECIBO; HUC: 2101000204","-","-","-","Y","Y","Y","-"
"PR","2","PRER10A4","2016","<a href=""JavaScript: newWindow = report305b('PRER10A4'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10A4'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO LA PLATA","RIVER","10.2","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER10D","2016","<a href=""JavaScript: newWindow = report305b('PRER10D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CAÑAS","RIVER","10.4","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER10G","2016","<a href=""JavaScript: newWindow = report305b('PRER10G'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10G'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO ARROYATA","RIVER","36.8","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRSC41B2","2016","<a href=""JavaScript: newWindow = report305b('PRSC41B2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSC41B2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Bahia Fosforescente La Parguera to Punta Cueva de Ayala","COASTAL","7","MILES","COASTAL","Bahía Fosforescente La Parguera to Punta Cueva de Ayala","-","-","-","Y","Y","Y","-"
"PR","2","PRSR58A","2016","<a href=""JavaScript: newWindow = report305b('PRSR58A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR58A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO DESCALABRADO","RIVER","18.8","MILES","STREAM/CREEK/RIVER","JUANA DIAZ - SANTA ISABEL; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRSR63A","2016","<a href=""JavaScript: newWindow = report305b('PRSR63A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR63A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO PORTUGUES","RIVER","54","MILES","STREAM/CREEK/RIVER","PONCE; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRWR83D","2016","<a href=""JavaScript: newWindow = report305b('PRWR83D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR83D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HUMATA","RIVER","13.3","MILES","STREAM/CREEK/RIVER","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRWR83E","2016","<a href=""JavaScript: newWindow = report305b('PRWR83E'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR83E'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO ARENAS","RIVER","18.3","MILES","STREAM/CREEK/RIVER","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRWR95A","2016","<a href=""JavaScript: newWindow = report305b('PRWR95A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR95A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CULEBRINAS","RIVER","142.6","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRSR67A","2016","<a href=""JavaScript: newWindow = report305b('PRSR67A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR67A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUAYANILLA","RIVER","60","MILES","STREAM/CREEK/RIVER","GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSE43A","2016","<a href=""JavaScript: newWindow = report305b('PRSE43A'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO GRANDE DE PATILLAS ESTUARY","ESTUARY",".013593","SQUARE MILES","BAY/ESTUARY","PATILLAS; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRSE47A","2016","<a href=""JavaScript: newWindow = report305b('PRSE47A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSE47A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA CORAZON ESTUARY","ESTUARY",".00539","SQUARE MILES","BAY/ESTUARY","GUAYAMA; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRWE83A","2016","<a href=""JavaScript: newWindow = report305b('PRWE83A'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","RIO GRANDE DE AÑASCO ESTUARY","ESTUARY",".237594","SQUARE MILES","BAY/ESTUARY","AÑASCO; HUC: 2101000302","-","-","-","Y","Y","Y","-"
"PR","2","PRSL50A","2016","<a href=""JavaScript: newWindow = report305b('PRSL50A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSL50A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE MELANIA","LAKE","35","ACRES","LAKE/RESERVOIR/POND","GUAYAMA; HUC: 2101000404","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ52A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ52A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ52A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA AMOROS","STREAM",".7","MILES","STREAM/CREEK/RIVER","SALINAS; HUC: 2101000404","-","-","-","Y","Y","Y","-"
"PR","2","PRWQ95F","2016","<a href=""JavaScript: newWindow = report305b('PRWQ95F'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWQ95F'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA LA SALLE","STREAM","11.8","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRWQ95I","2016","<a href=""JavaScript: newWindow = report305b('PRWQ95I'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWQ95I'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA SALADA","STREAM","7.9","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRWR77F","2016","<a href=""JavaScript: newWindow = report305b('PRWR77F'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWR77F'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CAIN","RIVER","24.5","MILES","STREAM/CREEK/RIVER","CABO ROJO - MAYAGUEZ; HUC: 2101000304","-","-","-","Y","Y","Y","-"
"PR","2","PRNR9B1","2016","<a href=""JavaScript: newWindow = report305b('PRNR9B1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR9B1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO INDIO","RIVER","12.5","MILES","STREAM/CREEK/RIVER","VEGA BAJA; HUC: 2101000201","-","-","-","Y","Y","Y","-"
"PR","2","PRER10J","2016","<a href=""JavaScript: newWindow = report305b('PRER10J'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER10J'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MATON","RIVER","15.8","MILES","STREAM/CREEK/RIVER","DORADO; HUC: 2101000507","-","-","-","Y","Y","Y","-"
"PR","2","PRER37A","2016","<a href=""JavaScript: newWindow = report305b('PRER37A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER37A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MAUNABO","RIVER","36","MILES","STREAM/CREEK/RIVER","MAUNABO; HUC: 2101000501","-","-","-","Y","Y","Y","-"
"PR","2","PRNR9B2","2016","<a href=""JavaScript: newWindow = report305b('PRNR9B2'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR9B2'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MOROVIS","RIVER","25.5","MILES","STREAM/CREEK/RIVER","VEGA BAJA; HUC: 2101000201","-","-","-","Y","Y","Y","-"
"PR","2","PRNR9B3","2016","<a href=""JavaScript: newWindow = report305b('PRNR9B3'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR9B3'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO UNIBON","RIVER","17.4","MILES","STREAM/CREEK/RIVER","VEGA BAJA; HUC: 2101000201","-","-","-","Y","Y","Y","-"
"PR","2","PRSC32","2016","<a href=""JavaScript: newWindow = report305b('PRSC32'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSC32'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Viento to Punta Figuras","COASTAL","6.16","MILES","COASTAL","Punta Viento to Punta Figuras","-","-","-","Y","Y","Y","-"
"PR","2","PREE14A","2016","<a href=""JavaScript: newWindow = report305b('PREE14A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE14A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE LOIZA ESTUARY","ESTUARY",".868503","SQUARE MILES","BAY/ESTUARY","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREE14A","2016","<a href=""JavaScript: newWindow = report305b('PREE14A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE14A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GRANDE DE LOIZA ESTUARY","RIVER","13.2","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREE15A","2016","<a href=""JavaScript: newWindow = report305b('PREE15A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE15A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO HERRERA ESTUARY ","ESTUARY",".102","SQUARE MILES","BAY/ESTUARY","LOIZA - RIO GRANDE; HUC: 2101000503","-","-","-","Y","Y","Y","-"
"PR","2","PRNC04","2016","<a href=""JavaScript: newWindow = report305b('PRNC04'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNC04'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta Morrillos to Punta Manatí","COASTAL","13.66","MILES","COASTAL","Punta Morrillos to Punta Manatí","-","-","-","Y","Y","Y","-"
"PR","2","PREE17A","2016","<a href=""JavaScript: newWindow = report305b('PREE17A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE17A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MAMEYES ESTUARY","ESTUARY",".167391","SQUARE MILES","BAY/ESTUARY","RIO GRANDE - LUQUILLO; HUC: 2101000503","-","-","-","Y","Y","Y","-"
"PR","2","PRER12C","2016","<a href=""JavaScript: newWindow = report305b('PRER12C'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER12C'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO MINILLAS","RIVER","8.7","MILES","STREAM/CREEK/RIVER","TOA BAJA; HUC: 2101000506","-","-","-","Y","Y","Y","-"
"PR","2","PRWK93A","2016","<a href=""JavaScript: newWindow = report305b('PRWK93A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWK93A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","CAÑO DE SANTI PONCE","CREEK","4.8","MILES","STREAM/CREEK/RIVER","AGUADA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRWK96A","2016","<a href=""JavaScript: newWindow = report305b('PRWK96A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWK96A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","CAÑO CORAZONES","CREEK","1.3","MILES","STREAM/CREEK/RIVER","AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRSL69A","2016","<a href=""JavaScript: newWindow = report305b('PRSL69A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSL69A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE LOCO","RIVER","1.5","MILES","STREAM/CREEK/RIVER","GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSL69A","2016","<a href=""JavaScript: newWindow = report305b('PRSL69A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSL69A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAKE LOCO","LAKE","69","ACRES","LAKE/RESERVOIR/POND","GUAYANILLA; HUC: 2101000402","-","-","-","Y","Y","Y","-"
"PR","2","PRSN0016","2016","<a href=""JavaScript: newWindow = report305b('PRSN0016'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSN0016'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAGUNA PUNTA ARENAS","LAGOON",".028125","SQUARE MILES","BAY/ESTUARY","; HUC: ","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ41A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ41A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ41A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA PALENQUE","STREAM","1","MILES","STREAM/CREEK/RIVER","PATILLAS; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ44A","2016","<a href=""JavaScript: newWindow = report305b('PRSQ44A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSQ44A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA YAUREL","STREAM","6","MILES","STREAM/CREEK/RIVER","ARROYO; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRSQ64A1","2016","<a href=""JavaScript: newWindow = report305b('PRSQ64A1'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","QUEBRADA DEL AGUA","STREAM","8","MILES","STREAM/CREEK/RIVER","PONCE; HUC: 2101000403","-","-","-","Y","Y","Y","-"
"PR","2","PRWQ95C","2016","<a href=""JavaScript: newWindow = report305b('PRWQ95C'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWQ95C'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA GRANDE","STREAM","11.4","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRWQ95D","2016","<a href=""JavaScript: newWindow = report305b('PRWQ95D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRWQ95D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA LAS MARIAS","STREAM","9.8","MILES","STREAM/CREEK/RIVER","AGUADA - AGUADILLA; HUC: 2101000301","-","-","-","Y","Y","Y","-"
"PR","2","PRSR49A","2016","<a href=""JavaScript: newWindow = report305b('PRSR49A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSR49A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUAMANI","RIVER","22","MILES","STREAM/CREEK/RIVER","GUAYAMA; HUC: 2101000405","-","-","-","Y","Y","Y","-"
"PR","2","PRER35A","2016","<a href=""JavaScript: newWindow = report305b('PRER35A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER35A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GUAYANES","RIVER","62","MILES","STREAM/CREEK/RIVER","YABUCOA; HUC: 2101000501","-","-","-","Y","Y","Y","-"
"PR","2","PRNR9D","2016","<a href=""JavaScript: newWindow = report305b('PRNR9D'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR9D'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO DE LOS NEGROS","RIVER","24.1","MILES","STREAM/CREEK/RIVER","VEGA BAJA; HUC: 2101000201","-","-","-","Y","Y","Y","-"
"PR","2","PREE16.1","2016","<a href=""JavaScript: newWindow = report305b('PREE16.1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREE16.1'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","CAÑO RODRIGUEZ ESTUARY","ESTUARY",".108","SQUARE MILES","BAY/ESTUARY","RIO GRANDE; HUC: 2101000503","-","-","-","Y","Y","N","-"
"PR","2","PREE28A","2016","<a href=""JavaScript: newWindow = report305b('PREE28A'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","QUEBRADA BOTIJAS ESTUARY","ESTUARY",".019187","SQUARE MILES","BAY/ESTUARY","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRER14C","2016","<a href=""JavaScript: newWindow = report305b('PRER14C'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14C'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CANOVANILLAS","RIVER","27.9","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PRER14G1","2016","<a href=""JavaScript: newWindow = report305b('PRER14G1'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14G1'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO GURABO","RIVER","124.3","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PRSC36B","2016","<a href=""JavaScript: newWindow = report305b('PRSC36B'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRSC36B'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","Punta de Cabullones to Punta Carenero","COASTAL","2.53","MILES","COASTAL","Punta de Cabullones to Punta Carenero","-","-","-","Y","Y","Y","-"
"PR","2","PRNN0006","2016","<a href=""JavaScript: newWindow = report305b('PRNN0006'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNN0006'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","LAGUNA TORTUGUERO","LAGOON",".865625","SQUARE MILES","BAY/ESTUARY","; HUC: ","-","-","-","Y","Y","Y","-"
"PR","2","PRER14H","2016","<a href=""JavaScript: newWindow = report305b('PRER14H'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14H'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO BAIROA","RIVER","16.3","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PRNQ4A","2016","<a href=""JavaScript: newWindow = report305b('PRNQ4A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNQ4A'); newWindow.focus()"">Map Assessed Water</a>","NOT_ASSESSED","QUEBRADA BELLACA","STREAM","1.7","MILES","STREAM/CREEK/RIVER","QUEBRADILLAS; HUC: 2101000205","-","-","-","Y","Y","N","-"
"PR","2","PREC13","2016","<a href=""JavaScript: newWindow = report305b('PREC13'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREC13'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","East side of Condado Bridge to Punta Las Marías","COASTAL","4.31","MILES","COASTAL","East side of Condado Bridge to Punta Las Marías ","-","-","-","Y","Y","Y","-"
"PR","2","PRER14J","2016","<a href=""JavaScript: newWindow = report305b('PRER14J'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14J'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO TURABO","RIVER","54.7","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PRER14K","2016","<a href=""JavaScript: newWindow = report305b('PRER14K'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRER14K'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","RIO CAYAGUAS","RIVER","38.5","MILES","STREAM/CREEK/RIVER","LOIZA; HUC: 2101000504","-","-","-","Y","Y","Y","-"
"PR","2","PREQ27A","2016","<a href=""JavaScript: newWindow = report305b('PREQ27A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREQ27A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA PALMA","STREAM","11.8","MILES","STREAM/CREEK/RIVER","NAGUABO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
"PR","2","PRNR7A3","2016","<a href=""JavaScript: newWindow = report305b('PRNR7A3'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PRNR7A3'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","TÚNEL","RIVER","28.9","MILES","STREAM/CREEK/RIVER","ARECIBO; HUC: 2101000204","-","-","-","Y","Y","Y","-"
"PR","2","PREQ32A","2016","<a href=""JavaScript: newWindow = report305b('PREQ32A'); newWindow.focus()"">305(b) Report</a>","<a href=""JavaScript: newWindow = map305b('PREQ32A'); newWindow.focus()"">Map Assessed Water</a>","IMPAIRED","QUEBRADA FRONTERA","STREAM","8.5","MILES","STREAM/CREEK/RIVER","HUMACAO; HUC: 2101000502","-","-","-","Y","Y","Y","-"
