"State","Region","Assessment Unit ID","Cycle","Report 305b","Map 305b","Water Status","Water Name","Water Type","Water Size","Size Unit","Water Type Group","Location","Monitoring Scheduled Date","Miles 305b","Acres 305b","IR Flag","Current Year Flag","AssessedFlag","Trophic Status"
"MO","7","MO_177.00","2016","<a href=""JavaScript: newWindow = report305b('MO_177.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","W. Fk. Cuivre R.","RIVER PERENNIAL","42.4","MILES","STREAM/CREEK/RIVER","Legal US: Pike Co. Line; Legal DS: 11,49N,1W","-","-","-","-","Y","N","-"
"MO","7","MO_178.00","2016","<a href=""JavaScript: newWindow = report305b('MO_178.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lead Cr.","RIVER PERENNIAL","1","MILES","STREAM/CREEK/RIVER","Legal US: 7,49N,1W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1090.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1090.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Fly Cr.","RIVER PERENNIAL","2.5","MILES","STREAM/CREEK/RIVER","Legal US: 30,40N,9W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1091.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1091.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Fly Cr.","RIVER INTERMITTENT",".5","MILES","STREAM/CREEK/RIVER","Legal US: 30,40N,9W; Legal DS: 30,40N,9W","-","-","-","-","Y","N","-"
"MO","7","MO_1092.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1092.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bear Cr.","RIVER INTERMITTENT","1.8","MILES","STREAM/CREEK/RIVER","Legal US: 31,43N,9W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1093.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1093.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cadet Cr.","RIVER PERENNIAL","2.1","MILES","STREAM/CREEK/RIVER","Legal US: 34,44N,10W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1094.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1094.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cadet Cr.","RIVER INTERMITTENT","1","MILES","STREAM/CREEK/RIVER","Legal US: 26,44N,10W; Legal DS: 34,44N,10W","-","-","-","-","Y","N","-"
"MO","7","MO_1095.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1095.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Indian Cr.","RIVER INTERMITTENT","3","MILES","STREAM/CREEK/RIVER","Legal US: 5,41N,16W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1096.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1096.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","L. Gravois Cr.","RIVER PERENNIAL","4","MILES","STREAM/CREEK/RIVER","Legal US: 21,42N,17W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1097.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1097.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gravois Cr.","RIVER PERENNIAL","9.3","MILES","STREAM/CREEK/RIVER","Legal US: 20,42N,18W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1098.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1098.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Rocky Ford. Cr.","RIVER PERENNIAL","3","MILES","STREAM/CREEK/RIVER","Legal US: 21,42N,18W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1099.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1099.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Spring Br.","RIVER PERENNIAL","1","MILES","STREAM/CREEK/RIVER","Legal US: 19,41N,17W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1300.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1300.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Mound Br.","RIVER INTERMITTENT","8.9","MILES","STREAM/CREEK/RIVER","Legal US: 13,40N,31W; Legal DS: Mouth","-","-","-","-","Y","Y","-"
"MO","7","MO_1301.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1301.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bones Br.","RIVER INTERMITTENT","8.3","MILES","STREAM/CREEK/RIVER","Legal US: 29,41N,31W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1302.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1302.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Miami Cr.","RIVER INTERMITTENT","15.6","MILES","STREAM/CREEK/RIVER","Legal US: 4,41N,33W; Legal DS: 10,40N,32W","-","-","-","-","Y","N","-"
"MO","7","MO_1303.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1303.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Knob Cr.","RIVER INTERMITTENT","8.4","MILES","STREAM/CREEK/RIVER","Legal US: 8,41N,32W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1304.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1304.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Parker Br.","RIVER PERENNIAL","3.4","MILES","STREAM/CREEK/RIVER","Legal US: 2,39N,32W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1305.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1305.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Mulberry Cr.","RIVER INTERMITTENT","10.3","MILES","STREAM/CREEK/RIVER","Legal US: 33,41N,33W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1306.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1306.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Walnut Cr.","RIVER INTERMITTENT","10.1","MILES","STREAM/CREEK/RIVER","Legal US: 28,39N,33W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_1307.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1307.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Gillum Cr.","RIVER INTERMITTENT","2.5","MILES","STREAM/CREEK/RIVER","Legal US: 23,39N,33W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_346.00","2016","<a href=""JavaScript: newWindow = report305b('MO_346.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","White Cloud Cr.","RIVER INTERMITTENT","12.8","MILES","STREAM/CREEK/RIVER","Legal US: 11,64N,36W; Legal DS: 24,63N,36W","-","-","-","-","Y","N","-"
"MO","7","MO_347.00","2016","<a href=""JavaScript: newWindow = report305b('MO_347.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Riggin Br.","RIVER INTERMITTENT","1.9","MILES","STREAM/CREEK/RIVER","Legal US: 21,60N,35W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_348.00","2016","<a href=""JavaScript: newWindow = report305b('MO_348.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Old Chan. Platte R.","RIVER INTERMITTENT","1","MILES","STREAM/CREEK/RIVER","Legal US: 27,57N,34W; Legal DS: 34,57N,34W","-","-","-","-","Y","N","-"
"MO","7","MO_349.00","2016","<a href=""JavaScript: newWindow = report305b('MO_349.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Pigeon Cr.","RIVER INTERMITTENT","7.2","MILES","STREAM/CREEK/RIVER","Legal US: 15,56N,35W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_350.00","2016","<a href=""JavaScript: newWindow = report305b('MO_350.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Holland Br.","RIVER INTERMITTENT","3","MILES","STREAM/CREEK/RIVER","Legal US: 10,54N,34W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_351.00","2016","<a href=""JavaScript: newWindow = report305b('MO_351.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Holtzclaw Cr.","RIVER INTERMITTENT","2","MILES","STREAM/CREEK/RIVER","Legal US: 15,53N,32W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_352.00","2016","<a href=""JavaScript: newWindow = report305b('MO_352.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","L. Platte R.","RIVER INTERMITTENT","24.3","MILES","STREAM/CREEK/RIVER","Legal US: 28,57N,31W; Legal DS: Mouth","-","-","-","-","Y","Y","-"
"MO","7","MO_353.00","2016","<a href=""JavaScript: newWindow = report305b('MO_353.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Smith Fk.","RIVER INTERMITTENT","3","MILES","STREAM/CREEK/RIVER","Legal US: 15,56N,31W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_354.00","2016","<a href=""JavaScript: newWindow = report305b('MO_354.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Horse Fk.","RIVER INTERMITTENT","4.4","MILES","STREAM/CREEK/RIVER","Legal US: 6,55N,31W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_355.00","2016","<a href=""JavaScript: newWindow = report305b('MO_355.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Roberts Br.","RIVER INTERMITTENT","2","MILES","STREAM/CREEK/RIVER","Legal US: 5,54N,32W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_356.00","2016","<a href=""JavaScript: newWindow = report305b('MO_356.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Missouri R.","RIVER PERENNIAL","129","MILES","STREAM/CREEK/RIVER","Legal US: Kansas R.; Legal DS: Chariton R.","-","-","-","-","Y","Y","-"
"MO","7","MO_357.00","2016","<a href=""JavaScript: newWindow = report305b('MO_357.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Palmer Cr.","RIVER PERENNIAL","12.2","MILES","STREAM/CREEK/RIVER","Legal US: 9,53N,19W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_7198.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7198.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Manito Lake","RESERVOIR","77","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 08,09,44N,17W","-","-","-","-","Y","N","-"
"MO","7","MO_7199.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7199.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cedar Lake","RESERVOIR","21","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 35,48N,13W","-","-","-","-","Y","N","-"
"MO","7","MO_7200.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7200.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Rocky Fork Lake","RESERVOIR","60","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NW SE31,50N,12W","-","-","-","-","Y","N","-"
"MO","7","MO_7201.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7201.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Finger Lakes","RESERVOIR","118","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 19,30,31,50N,12W,24,25,36,50N13W","-","-","-","-","Y","Y","-"
"MO","7","MO_7202.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7202.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bo Co Mo Lake","RESERVOIR","140","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NW NE10,49N,13W","-","-","-","-","Y","N","-"
"MO","7","MO_7203.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7203.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Winegar  Lake","RESERVOIR","8","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 18,43N,13W","-","-","-","-","Y","N","-"
"MO","7","MO_7204.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7204.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Rinquelin Trail Community Lake","RESERVOIR","27","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE 29,39N,11W","-","-","-","-","Y","Y","-"
"MO","7","MO_7205.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7205.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Lake of the Ozarks","RESERVOIR","59520","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SE SE19,40N,15W","-","-","-","-","Y","Y","-"
"MO","7","MO_7206.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7206.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lake Niangua","RESERVOIR","256","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 19,37N,17W","-","-","-","-","Y","N","-"
"MO","7","MO_7207.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7207.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","HS Truman Lake","RESERVOIR","55600","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 07,40N,22W","-","-","-","-","Y","Y","-"
"MO","7","MO_7208.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7208.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Montrose Lake","RESERVOIR","1444","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE NW33,41N,27W","-","-","-","-","Y","Y","-"
"MO","7","MO_7209.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7209.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lone Jack Lake","RESERVOIR","31","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 11,47N,30W","-","-","-","-","Y","N","-"
"MO","7","MO_7210.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7210.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Loch Leonard","RESERVOIR","27","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SE18,46N,30W","-","-","-","-","Y","N","-"
"MO","7","MO_7211.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7211.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Pleasant Hill Lake","RESERVOIR","91","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW SE01,46N,31W","-","-","-","-","Y","Y","-"
"MO","7","MO_7212.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7212.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Lake Winnebago","RESERVOIR","272","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE NW09,46N,31W","-","-","-","-","Y","Y","-"
"MO","7","MO_7213.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7213.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Raintree Lake","RESERVOIR","248.1","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 06,46N,31W","-","-","-","-","Y","Y","-"
"MO","7","MO_7214.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7214.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Harrisonville City Lake","RESERVOIR","419","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW SW26,46N,31W","-","-","-","-","Y","Y","-"
"MO","7","MO_7215.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7215.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Garden City Lake","RESERVOIR","26","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 31,44N,29W","-","-","-","-","Y","N","-"
"MO","7","MO_7216.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7216.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lake Luna","RESERVOIR","17","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE 4,44N,31W","-","-","-","-","Y","N","-"
"MO","7","MO_7217.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7217.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","City Lake Harrisonville","RESERVOIR","28","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 34,45N,31W","-","-","-","-","Y","N","-"
"MO","7","MO_7218.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7218.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","North Lake","RESERVOIR","19","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW NE28,45N,31W","-","-","-","-","Y","N","-"
"MO","7","MO_7219.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7219.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Peculiar Lake","RESERVOIR","25","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SE SW22,45N,32W","-","-","-","-","Y","Y","-"
"MO","7","MO_7220.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7220.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lake Annette","RESERVOIR","65","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 01,44N,33W","-","-","-","-","Y","N","-"
"MO","7","MO_7221.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7221.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Silver Lake","RESERVOIR","54","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW SW16,46N,32W","-","-","-","-","Y","N","-"
"MO","7","MO_7222.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7222.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Cleveland Reservoir","RESERVOIR","10","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 29,45N,33W","-","-","-","-","Y","N","-"
"MO","7","MO_7223.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7223.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Freeman Lake","RESERVOIR","13","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW SW18,44N,32W","-","-","-","-","Y","N","-"
"MO","7","MO_7224.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7224.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Lisle Pond","RESERVOIR","22","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 05,43N,33W","-","-","-","-","Y","N","-"
"MO","7","MO_7225.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7225.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Adrian Reservoir","RESERVOIR","45","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 03,41N,31W","-","-","-","-","Y","N","-"
"MO","7","MO_7226.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7226.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Tebo Freshwater Lake","RESERVOIR","250","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SW SW25,43N,25W","-","-","-","-","Y","N","-"
"MO","7","MO_7227.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7227.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Appleton City Lake","RESERVOIR","35","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 12,39N,29W","-","-","-","-","Y","N","-"
"MO","7","MO_7228.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7228.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Drexel Lake","RESERVOIR","28","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 6, 42N,33W","-","-","-","-","Y","N","-"
"MO","7","MO_7229.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7229.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Butler Lake","RESERVOIR","71","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NW NE14,40N,32W","-","-","-","-","Y","Y","-"
"MO","7","MO_7230.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7230.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Drexel City Reservoir South","RESERVOIR","51","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 7,42N,33W","-","-","-","-","Y","Y","-"
"MO","7","MO_7231.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7231.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Flight Lake","RESERVOIR","100","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 26,36N,32W","-","-","-","-","Y","N","-"
"MO","7","MO_7232.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7232.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bushwacker Lake","RESERVOIR","148","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: 26,34N,32W","-","-","-","-","Y","N","-"
"MO","7","MO_7233.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7233.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Schell Lake","RESERVOIR","371","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: SE NE06,37N,28W","-","-","-","-","Y","N","-"
"MO","7","MO_7234.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7234.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Atkinson Lake","RESERVOIR","434","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NW SE06,37N,28W","-","-","-","-","Y","N","-"
"MO","7","MO_7235.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7235.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Stockton Lake","RESERVOIR","23680","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE NE15,34N,26W","-","-","-","-","Y","Y","-"
"MO","7","MO_7236.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7236.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","McDaniel Lake","RESERVOIR","218","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NE SE26,30N,22W","-","-","-","-","Y","N","-"
"MO","7","MO_7237.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7237.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","IMPAIRED","Fellows Lake","RESERVOIR","800","ACRES","LAKE/RESERVOIR/POND","Legal US: null; Legal DS: NW NE22,30N,21W","-","-","-","-","Y","Y","-"
"MO","7","MO_1.00","2016","<a href=""JavaScript: newWindow = report305b('MO_1.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","GOOD","Mississippi R.","RIVER PERENNIAL","37.5","MILES","STREAM/CREEK/RIVER","Legal US: Des Moines R.; Legal DS: Lock & Dam 21","-","-","-","-","Y","Y","-"
"MO","7","MO_2.00","2016","<a href=""JavaScript: newWindow = report305b('MO_2.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","South R.","RIVER PERENNIAL","2.6","MILES","STREAM/CREEK/RIVER","Legal US: 16,58N,5W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_3.00","2016","<a href=""JavaScript: newWindow = report305b('MO_3.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","South R.","RIVER INTERMITTENT","16.3","MILES","STREAM/CREEK/RIVER","Legal US: 33,57N,6W; Legal DS: 16,58N,5W","-","-","-","-","Y","N","-"
"MO","7","MO_4.00","2016","<a href=""JavaScript: newWindow = report305b('MO_4.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bay De Charles","RIVER PERENNIAL","8","MILES","STREAM/CREEK/RIVER","Legal US: 14,58N,5W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_5.00","2016","<a href=""JavaScript: newWindow = report305b('MO_5.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Walkers Slough","RIVER PERENNIAL","1.6","MILES","STREAM/CREEK/RIVER","Legal US: 6,57N,4W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_6.00","2016","<a href=""JavaScript: newWindow = report305b('MO_6.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Walkers Slough","RIVER INTERMITTENT","3.5","MILES","STREAM/CREEK/RIVER","Legal US: 24,58N,5W; Legal DS: 6,57N,4W","-","-","-","-","Y","N","-"
"MO","7","MO_7.00","2016","<a href=""JavaScript: newWindow = report305b('MO_7.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Clear Cr.","RIVER INTERMITTENT","3.3","MILES","STREAM/CREEK/RIVER","Legal US: 10,57N,5W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_8.00","2016","<a href=""JavaScript: newWindow = report305b('MO_8.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bear Cr.","RIVER PERENNIAL","2.1","MILES","STREAM/CREEK/RIVER","Legal US: 32,57N,4W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_9.00","2016","<a href=""JavaScript: newWindow = report305b('MO_9.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Bear Cr.","RIVER INTERMITTENT","8.5","MILES","STREAM/CREEK/RIVER","Legal US: 29,57N,5W; Legal DS: 32,57N,4W","-","-","-","-","Y","N","-"
"MO","7","MO_10.00","2016","<a href=""JavaScript: newWindow = report305b('MO_10.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Malaruni Cr.","RIVER INTERMITTENT","1.5","MILES","STREAM/CREEK/RIVER","Legal US: 19,56N,3W; Legal DS: Mouth","-","-","-","-","Y","N","-"
"MO","7","MO_2480.00","2016","<a href=""JavaScript: newWindow = report305b('MO_2480.00'); newWindow.focus()"">305(b) Report</a>","No Mapping Data","NOT_ASSESSED","Caney Cr.","RIVER INTERMITTENT","3","MILES","STREAM/CREEK/RIVER","Legal US: 11,24N,17W; Legal DS: Mouth","-","-","-","-","Y","N","-"
